"Txn_ID","Subscriber_ID","Activation_Date","City","Province","Package_Type","Package_Name","Usage_GB","Package_Price","Discount_Pct","Recharge_Amount","Network_Cost","Channel","Payment_Method","Tenure_Days","NPS_Score","Target_ARPU","Profit","Segmen_NPS","ARPU_Gap","ARPU_Category"
TEL-006853,SUB2182,2024-07-30 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_45,6,152.93,0.05,871.7,480.15,Dealer,Transfer,55,114,51484,391.55000000000007,Bagus Sekali,-50612.3,N
TEL-006854,SUB3328,2025-12-07 00:00:00.000,Yogyakarta,DIY,Combo,Package_73,20,574.26,0.05,10910.94,9224.7,Dealer,Cash,58,-20,147226,1686.2399999999998,Buruk,-136315.06,N
TEL-006855,SUB2109,2025-03-04 00:00:00.000,Bandung,Jawa Barat,Voice,Package_86,4,43.23,0.05,164.27,147.18,Dealer,Cash,4,42,56001,17.090000000000003,Bagus,-55836.73,N
TEL-006856,SUB2466,2024-04-21 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_42,2,608.54,0.1,1095.37,1243.94,Dealer,Ewallet,48,92,108228,-148.57000000000016,Bagus Sekali,-107132.63,N
TEL-006857,SUB1411,2025-06-20 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_4,5,558.05,0.95,139.51,87.74,Dealer,Cash,13,69,20356,51.769999999999996,Bagus,-20216.49,N
TEL-006858,SUB1587,2025-07-05 00:00:00.000,Yogyakarta,DIY,Data,Package_66,6,39.23,0.0,235.38,162.85,Online,Cash,76,86,79457,72.53,Bagus Sekali,-79221.62,N
TEL-006859,SUB1158,2024-10-11 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_86,12,771.79,0.15,7872.26,8055.59,Dealer,Transfer,94,114,138837,-183.32999999999993,Bagus Sekali,-130964.74,N
TEL-006860,SUB1175,2024-11-10 00:00:00.000,Yogyakarta,DIY,Data,Package_30,17,328.68,0.95,353.67,429.8,Dealer,Transfer,95,13,169292,-76.13,Buruk,-168938.33,N
TEL-006861,SUB2305,2024-05-02 00:00:00.000,Yogyakarta,DIY,Data,Package_70,2,79.02,0.5,79.02,56.55,Retail,Transfer,5,111,158422,22.47,Bagus Sekali,-158342.98,N
TEL-006862,SUB3313,2025-09-25 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_99,12,483.42,0.0,5801.04,5237.32,Dealer,Ewallet,48,-19,23635,563.7200000000003,Buruk,-17833.96,N
TEL-006863,SUB1399,2024-11-29 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_82,7,669.37,0.05,4451.31,5512.31,Dealer,Ewallet,5,7,175981,-1061.0,Buruk,-171529.69,N
TEL-006864,SUB2562,2025-12-18 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_92,7,680.74,0.95,157.4,96.34,Online,Transfer,86,11,89830,61.06,Buruk,-89672.6,N
TEL-006865,SUB2264,2024-03-30 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_68,13,685.9,0.2,7133.36,7891.32,Dealer,Transfer,43,89,137022,-757.96,Bagus Sekali,-129888.64,N
TEL-006866,SUB3338,2025-06-04 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_75,10,26.35,0.05,250.32,225.57,Retail,Cash,71,13,53714,24.75,Buruk,-53463.68,N
TEL-006867,Anon,2024-08-30 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_36,5,888.92,0.0,4444.6,4702.69,Dealer,Transfer,36,66,118728,-258.08999999999924,Bagus,-114283.4,N
TEL-006868,SUB1079,2025-03-18 00:00:00.000,Surabaya,Jawa Timur,Voice,Package_4,16,196.86,0.1,2834.78,2291.18,Online,Ewallet,55,79,178030,543.6000000000004,Bagus,-175195.22,N
TEL-006869,Anon,2025-06-05 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_7,17,699.58,0.95,594.64,480.99,Retail,Cash,54,32,139019,113.64999999999998,Buruk,-138424.36,N
TEL-006870,SUB1362,2025-12-16 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_47,5,667.45,0.95,166.86,94.21,Dealer,Transfer,1,78,62804,72.65000000000002,Bagus,-62637.14,N
TEL-006871,SUB3310,2024-12-15 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_70,1,642.05,0.0,642.05,767.21,Dealer,Cash,19,20,70054,-125.16000000000008,Buruk,-69411.95,N
TEL-006872,SUB2900,2025-07-26 00:00:00.000,Surabaya,Jawa Timur,Data,Package_30,12,22.21,0.0,266.52,289.31,Dealer,Cash,63,-20,55627,-22.79000000000002,Buruk,-55360.48,N
TEL-006873,SUB3757,2025-01-09 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_16,16,930.32,0.1,13396.61,16369.85,Dealer,Transfer,46,60,125948,-2973.24,Bagus,-112551.39,N
TEL-006874,SUB2781,2024-05-21 00:00:00.000,Bandung,Jawa Barat,Voice,Package_96,18,272.58,0.15,4170.47,2176.56,Online,Ewallet,12,84,119204,1993.9100000000003,Bagus Sekali,-115033.53,N
TEL-006875,SUB2224,2023-11-20 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_34,4,469.55,0.75,469.55,329.39,Retail,Cash,110,37,117118,140.16000000000003,Buruk,-116648.45,N
TEL-006876,SUB3906,2025-03-06 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_88,8,592.69,0.95,237.08,147.22,Retail,Cash,27,1,194888,89.86000000000001,Buruk,-194650.92,N
TEL-006877,SUB1421,2025-02-14 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_59,9,711.88,0.0,6406.92,5451.5,Dealer,Ewallet,42,18,111074,955.4200000000001,Buruk,-104667.08,N
TEL-006878,SUB2555,2025-05-28 00:00:00.000,Yogyakarta,DIY,Combo,Package_89,2,637.2,0.2,1019.52,860.92,Retail,Ewallet,102,-14,80949,158.60000000000002,Buruk,-79929.48,N
TEL-006879,SUB4109,2024-08-15 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_82,19,565.46,0.75,2685.94,2583.09,Dealer,Transfer,63,8,194683,102.84999999999991,Buruk,-191997.06,N
TEL-006880,SUB2203,2024-03-18 00:00:00.000,Yogyakarta,DIY,Voice,Package_65,15,110.2,0.5,960.45,720.02,Dealer,Ewallet,76,-7,99592,240.43000000000006,Buruk,-98631.55,N
TEL-006881,SUB1468,2025-06-03 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_70,1,549.68,0.75,137.42,151.67,Dealer,Cash,55,103,183496,-14.25,Bagus Sekali,-183358.58,N
TEL-006882,SUB4614,2025-11-25 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_34,12,870.81,0.05,16076.47,12805.47,Dealer,Ewallet,19,68,166033,3271.0,Bagus,-149956.53,N
TEL-006883,SUB4008,2023-12-20 00:00:00.000,Yogyakarta,DIY,Combo,Package_50,8,764.05,0.95,305.62,373.18,Retail,Cash,24,-9,47056,-67.56,Buruk,-46750.38,N
TEL-006884,SUB3765,2023-10-10 00:00:00.000,Yogyakarta,DIY,Data,Package_36,18,674.58,0.0,12142.44,14114.23,Dealer,Transfer,85,100,24324,-1971.789999999999,Bagus Sekali,-12181.56,N
TEL-006885,SUB2505,2025-12-29 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_28,3,653.14,0.2,1567.54,1185.92,Online,Cash,92,32,45951,381.6199999999999,Buruk,-44383.46,N
TEL-006886,SUB4438,2024-05-11 00:00:00.000,Yogyakarta,DIY,Combo,Package_31,13,683.74,0.95,444.43,287.57,Retail,Transfer,98,63,191946,156.86,Bagus,-191501.57,N
TEL-006887,SUB4381,2025-03-29 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_74,14,638.0,0.1,8038.8,6536.31,Dealer,Cash,13,-17,116692,1502.4899999999998,Buruk,-108653.2,N
TEL-006888,SUB1762,2025-03-05 00:00:00.000,Bandung,Jawa Barat,Data,Package_2,8,376.89,0.95,150.76,124.66,Dealer,Cash,100,36,125314,26.099999999999994,Buruk,-125163.24,N
TEL-006889,SUB1543,2025-05-11 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_56,11,703.85,0.2,6193.88,4101.89,Retail,Transfer,19,11,73893,2091.99,Buruk,-67699.12,N
TEL-006890,SUB1981,2025-05-30 00:00:00.000,Surabaya,Jawa Timur,Voice,Package_45,8,539.67,0.75,1079.34,1006.58,Retail,Cash,95,49,155373,72.75999999999988,Bagus,-154293.66,N
TEL-006891,SUB3107,2025-03-21 00:00:00.000,Bandung,Jawa Barat,Voice,Package_39,9,338.06,0.95,152.13,162.01,Dealer,Ewallet,53,82,181811,-9.879999999999995,Bagus Sekali,-181658.87,N
TEL-006892,SUB2654,2024-02-25 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_11,12,633.42,0.75,1900.26,1573.99,Retail,Ewallet,60,18,117038,326.27,Buruk,-115137.74,N
TEL-006893,SUB1711,2023-12-02 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_42,12,729.97,0.5,4379.82,4553.69,Online,Cash,40,72,101307,-173.8699999999999,Bagus,-96927.18,N
TEL-006894,SUB1728,2025-08-07 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_36,2,530.7,0.95,117.34,121.09,Online,Ewallet,89,106,67581,-3.75,Bagus Sekali,-67463.66,N
TEL-006895,SUB1863,2024-11-19 00:00:00.000,Surabaya,Jawa Timur,Data,Package_68,9,728.97,0.1,5904.66,2990.25,Dealer,Cash,55,14,49502,2914.41,Buruk,-43597.34,N
TEL-006896,SUB4780,2025-07-04 00:00:00.000,Surabaya,Jawa Timur,Data,Package_59,6,771.17,0.75,1156.75,1336.68,Retail,Cash,2,79,109415,-179.93000000000006,Bagus,-108258.25,N
TEL-006897,SUB4753,2024-09-29 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_13,4,626.5,0.95,125.3,138.66,Retail,Transfer,11,1,49815,-13.36,Buruk,-49689.7,N
TEL-006898,SUB2403,2024-06-05 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_26,11,380.48,0.15,3557.49,1896.02,Retail,Transfer,63,49,80586,1661.4699999999998,Bagus,-77028.51,N
TEL-005615,SUB3705,2024-05-18 00:00:00.000,Bandung,Jawa Barat,Data,Package_48,16,707.44,0.05,10753.09,6174.09,Retail,Transfer,91,86,41805,4579.0,Bagus Sekali,-31051.91,N
TEL-006900,SUB3856,2023-12-24 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_30,1,236.37,0.15,366.81,474.1,Online,Cash,9,113,167686,-107.29000000000002,Bagus Sekali,-167319.19,N
TEL-006901,SUB2141,2024-12-17 00:00:00.000,Surabaya,Jawa Timur,Voice,Package_18,20,110.03,0.1,1980.54,1674.04,Dealer,Ewallet,68,102,36370,306.5,Bagus Sekali,-34389.46,N
TEL-006902,SUB4996,2024-01-31 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_53,12,855.44,0.15,8725.49,10538.38,Online,Transfer,107,18,104997,-1812.8899999999994,Buruk,-96271.51,N
TEL-006903,SUB2099,2025-01-13 00:00:00.000,Yogyakarta,DIY,Combo,Package_1,11,543.27,0.5,2987.98,1754.55,Online,Ewallet,62,48,102224,1233.43,Bagus,-99236.02,N
TEL-006904,Anon,2024-10-08 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_12,15,901.67,0.0,13525.05,16440.65,Online,Ewallet,72,116,190651,-2915.600000000002,Bagus Sekali,-177125.95,N
TEL-006905,SUB3218,2024-06-16 00:00:00.000,Bandung,Jawa Barat,Combo,Package_2,5,445.28,0.1,2003.76,2306.53,Dealer,Cash,19,88,167010,-302.7700000000002,Bagus Sekali,-165006.24,N
TEL-006906,SUB2513,2024-09-02 00:00:00.000,Bandung,Jawa Barat,Data,Package_21,11,954.67,0.5,5250.68,3407.06,Retail,Cash,66,48,48870,1843.6200000000003,Bagus,-43619.32,N
TEL-006907,SUB2191,2024-07-15 00:00:00.000,Surabaya,Jawa Timur,Data,Package_79,7,576.5,0.05,3833.72,4683.57,Dealer,Ewallet,44,85,24328,-849.8499999999999,Bagus Sekali,-20494.28,N
TEL-006908,SUB2198,2024-03-18 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_27,14,506.36,0.2,8168.67,5357.4,Dealer,Cash,120,18,153362,2811.2700000000004,Buruk,-145193.33,N
TEL-006909,SUB1711,2025-10-19 00:00:00.000,Bandung,Jawa Barat,Combo,Package_96,8,208.7,0.0,1669.6,1871.34,Online,Ewallet,86,68,70999,-201.74,Bagus,-69329.4,N
TEL-006910,Anon,2025-06-06 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_25,11,399.54,0.5,2197.47,2480.83,Online,Transfer,35,94,83972,-283.3600000000001,Bagus Sekali,-81774.53,N
TEL-006911,SUB1925,2023-09-29 00:00:00.000,Yogyakarta,DIY,Data,Package_55,1,243.32,0.05,373.56,460.92,Online,Ewallet,14,86,172784,-87.36000000000001,Bagus Sekali,-172410.44,N
TEL-006912,SUB2616,2024-05-18 00:00:00.000,Bandung,Jawa Barat,Data,Package_34,6,898.77,0.5,2696.31,2128.85,Dealer,Cash,20,19,108640,567.46,Buruk,-105943.69,N
TEL-006913,SUB3738,2025-08-25 00:00:00.000,Yogyakarta,DIY,Voice,Package_82,8,61.65,0.5,246.6,129.23,Dealer,Cash,30,59,189562,117.37,Bagus,-189315.4,N
TEL-006914,SUB3889,2025-07-28 00:00:00.000,Bandung,Jawa Barat,Voice,Package_68,2,217.15,0.5,217.15,173.59,Online,Cash,11,110,171279,43.56,Bagus Sekali,-171061.85,N
TEL-006915,SUB2288,2024-10-24 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_55,1,838.83,0.15,713.01,404.19,Retail,Cash,54,96,123207,308.82,Bagus Sekali,-122493.99,N
TEL-006916,SUB2693,2023-12-17 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_84,17,513.42,0.0,8728.14,6584.79,Retail,Ewallet,112,18,77730,2143.3499999999995,Buruk,-69001.86,N
TEL-006917,SUB4052,2025-01-09 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_63,12,617.27,0.2,5925.79,6492.21,Online,Transfer,94,38,28088,-566.4200000000001,Buruk,-22162.21,N
TEL-006918,SUB3445,2024-10-16 00:00:00.000,Yogyakarta,DIY,Data,Package_34,20,708.69,0.2,11339.04,9514.41,Dealer,Transfer,38,55,50020,1824.630000000001,Bagus,-38680.96,N
TEL-006919,SUB1033,2024-05-15 00:00:00.000,Surabaya,Jawa Timur,Voice,Package_43,11,566.61,0.5,3116.36,1883.84,Dealer,Transfer,11,112,63965,1232.5200000000002,Bagus Sekali,-60848.64,N
TEL-006920,SUB2226,2024-04-14 00:00:00.000,Bandung,Jawa Barat,Data,Package_44,20,634.64,0.0,12692.8,16256.86,Dealer,Cash,117,-20,120189,-3564.0600000000013,Buruk,-107496.2,N
TEL-006921,SUB4120,2025-02-12 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_58,3,809.52,0.0,2428.56,2753.01,Online,Cash,4,2,166657,-324.4500000000003,Buruk,-164228.44,N
TEL-006922,SUB4606,2025-03-30 00:00:00.000,Bandung,Jawa Barat,Voice,Package_84,16,911.95,0.05,13861.64,16386.61,Online,Cash,5,76,194518,-2524.970000000001,Bagus,-180656.36,N
TEL-006923,SUB3339,2024-10-07 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_51,19,481.48,0.0,9148.12,7271.91,Online,Ewallet,87,2,49456,1876.210000000001,Buruk,-40307.88,N
TEL-006924,SUB2465,2025-04-09 00:00:00.000,Yogyakarta,DIY,Data,Package_21,6,839.65,0.0,5037.9,6401.57,Retail,Ewallet,116,101,126675,-1363.67,Bagus Sekali,-121637.1,N
TEL-006925,SUB1762,2025-04-13 00:00:00.000,Yogyakarta,DIY,Combo,Package_16,11,936.01,0.0,10296.11,9732.92,Dealer,Cash,84,96,193532,563.1900000000005,Bagus Sekali,-183235.89,N
TEL-006926,SUB4338,2023-11-16 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_55,8,560.38,0.1,6000.42,5132.97,Retail,Cash,63,16,175870,867.4499999999998,Buruk,-169869.58,N
TEL-006927,SUB2752,2025-02-10 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_23,4,169.32,0.0,677.28,342.07,Dealer,Transfer,4,81,82547,335.21,Bagus Sekali,-81869.72,N
TEL-006928,SUB3401,2025-03-07 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_37,16,921.73,0.2,11798.14,10825.55,Dealer,Ewallet,74,8,66512,972.5900000000001,Buruk,-54713.86,N
TEL-006929,SUB3127,2024-01-28 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_53,5,503.19,0.95,125.8,120.38,Retail,Cash,44,76,89290,5.420000000000002,Bagus,-89164.2,N
TEL-006930,SUB3622,2024-11-10 00:00:00.000,Yogyakarta,DIY,Combo,Package_17,1,766.22,0.95,38.31,21.17,Online,Ewallet,75,37,165834,17.14,Buruk,-165795.69,N
TEL-006931,SUB1757,2025-06-14 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_57,4,243.87,0.2,780.38,654.53,Retail,Transfer,97,-11,146682,125.85000000000002,Buruk,-145901.62,N
TEL-006932,SUB3416,2025-06-15 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_17,19,963.95,0.75,4578.76,3217.08,Online,Cash,54,-19,196645,1361.6800000000003,Buruk,-192066.24,N
TEL-006933,SUB4470,2025-04-30 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_67,10,42.03,0.2,336.24,432.96,Retail,Transfer,39,28,118144,-96.71999999999997,Buruk,-117807.76,N
TEL-006934,SUB1317,2024-08-31 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_20,6,912.36,0.2,4379.33,3834.41,Dealer,Transfer,99,-9,35101,544.9200000000001,Buruk,-30721.67,N
TEL-006935,SUB2422,2024-08-31 00:00:00.000,Bandung,Jawa Barat,Voice,Package_7,15,110.36,0.15,1407.09,1025.31,Retail,Ewallet,9,-10,133237,381.78,Buruk,-131829.91,N
TEL-006936,SUB1245,2025-02-28 00:00:00.000,Bandung,Jawa Barat,Combo,Package_21,18,715.98,0.0,12887.64,10640.79,Online,Ewallet,55,39,26084,2246.8499999999985,Buruk,-13196.36,N
TEL-006937,SUB3177,2025-02-10 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_14,14,806.48,0.0,11290.72,8500.89,Dealer,Transfer,59,116,60166,2789.83,Bagus Sekali,-48875.28,N
TEL-006938,SUB2614,2024-08-26 00:00:00.000,Surabaya,Jawa Timur,Voice,Package_16,11,635.26,0.05,6638.47,3788.81,Retail,Ewallet,71,99,199132,2849.6600000000003,Bagus Sekali,-192493.53,N
TEL-006939,SUB1065,2025-04-06 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_72,4,285.59,0.2,913.89,525.93,Retail,Ewallet,41,40,91565,387.96000000000004,Bagus,-90651.11,N
TEL-006940,SUB4087,2025-11-08 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_95,20,724.45,0.95,724.45,925.51,Dealer,Cash,4,35,34468,-201.05999999999995,Buruk,-33743.55,N
TEL-006941,SUB3310,2025-05-04 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_58,13,704.23,0.95,806.11,421.26,Dealer,Ewallet,1,77,197850,384.85,Bagus,-197043.89,N
TEL-006942,SUB2972,2024-10-20 00:00:00.000,Surabaya,Jawa Timur,Data,Package_53,5,41.73,0.05,198.22,208.54,Retail,Ewallet,75,-1,89481,-10.319999999999993,Buruk,-89282.78,N
TEL-006943,Anon,2025-04-30 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_18,3,892.29,0.5,1338.43,1662.93,Dealer,Cash,20,48,91460,-324.5,Bagus,-90121.57,N
TEL-006944,SUB1759,2025-03-05 00:00:00.000,Yogyakarta,DIY,Voice,Package_95,14,73.2,0.05,973.56,701.62,Online,Ewallet,106,14,185892,271.93999999999994,Buruk,-184918.44,N
TEL-006945,SUB3411,2024-11-21 00:00:00.000,Surabaya,Jawa Timur,Voice,Package_71,1,539.72,0.2,431.78,384.88,Dealer,Transfer,100,2,58029,46.89999999999998,Buruk,-57597.22,N
TEL-006946,SUB4533,2023-12-20 00:00:00.000,Yogyakarta,DIY,Combo,Package_80,20,139.05,0.0,2781.0,2059.83,Online,Transfer,79,26,103152,721.1700000000001,Buruk,-100371.0,N
TEL-006947,SUB4271,2025-01-26 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_64,8,73.56,0.95,29.42,21.14,Dealer,Cash,10,112,123759,8.280000000000001,Bagus Sekali,-123729.58,N
TEL-006948,SUB2742,2024-07-06 00:00:00.000,Surabaya,Jawa Timur,Voice,Package_87,20,91.49,0.05,1738.31,981.83,Dealer,Ewallet,34,37,39615,756.4799999999999,Buruk,-37876.69,N
TEL-006949,SUB3499,2025-03-21 00:00:00.000,Bandung,Jawa Barat,Combo,Package_60,4,532.13,0.75,212.29,222.65,Dealer,Cash,109,4,110989,-10.360000000000014,Buruk,-110776.71,N
TEL-006950,SUB3644,2024-09-01 00:00:00.000,Yogyakarta,DIY,Data,Package_29,16,616.66,0.95,493.33,428.61,Dealer,Ewallet,106,38,45012,64.71999999999997,Buruk,-44518.67,N
TEL-006951,SUB3456,2025-05-07 00:00:00.000,Yogyakarta,DIY,Voice,Package_47,6,751.3,0.15,3831.63,4094.11,Online,Cash,100,108,102983,-262.48,Bagus Sekali,-99151.37,N
TEL-006952,SUB2537,2023-12-24 00:00:00.000,Yogyakarta,DIY,Combo,Package_10,9,999.42,0.5,9548.06,11689.67,Dealer,Ewallet,98,55,154144,-2141.6100000000006,Bagus,-144595.94,N
TEL-006953,SUB2884,2024-10-12 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_83,15,118.8,0.1,1603.8,1914.24,Dealer,Ewallet,4,26,88640,-310.44000000000005,Buruk,-87036.2,N
TEL-006954,Anon,2025-05-17 00:00:00.000,Yogyakarta,DIY,Data,Package_52,18,182.45,0.1,2955.69,2237.41,Dealer,Transfer,115,101,146452,718.2800000000002,Bagus Sekali,-143496.31,N
TEL-006955,SUB1245,2025-11-23 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_72,2,17.29,0.75,8.64,7.37,Online,Transfer,94,76,114654,1.2700000000000005,Bagus,-114645.36,N
TEL-006956,SUB2069,2025-08-10 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_18,1,872.39,0.95,43.62,38.1,Retail,Transfer,10,63,104876,5.519999999999996,Bagus,-104832.38,N
TEL-006957,SUB3493,2025-04-29 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_74,2216,250.07,0.75,138538.78,108458.92,Dealer,Transfer,82,-7,76294,30079.86,Buruk,62244.78,Y
TEL-006958,SUB1586,2024-09-11 00:00:00.000,Surabaya,Jawa Timur,Data,Package_6,6,832.63,0.0,4995.78,6427.65,Retail,Transfer,58,114,21655,-1431.87,Bagus Sekali,-16659.22,N
TEL-006959,SUB3115,2025-01-07 00:00:00.000,Surabaya,Jawa Timur,Data,Package_28,8,489.82,0.05,3722.63,2904.69,Retail,Transfer,28,20,194651,817.94,Buruk,-190928.37,N
TEL-006960,SUB3007,2024-06-17 00:00:00.000,Yogyakarta,DIY,Voice,Package_15,11,390.89,0.0,4299.79,3311.88,Retail,Transfer,62,49,182985,987.9099999999999,Bagus,-178685.21,N
TEL-006961,SUB4041,2025-01-25 00:00:00.000,Bandung,Jawa Barat,Voice,Package_10,6,930.77,0.0,5584.62,3802.96,Online,Transfer,119,-9,75984,1781.6599999999999,Buruk,-70399.38,N
TEL-006962,SUB3958,2024-12-20 00:00:00.000,Surabaya,Jawa Timur,Voice,Package_61,5,231.07,0.05,2086.53,2539.25,Dealer,Transfer,17,-11,136074,-452.7199999999998,Buruk,-133987.47,N
TEL-006963,SUB4518,2025-04-13 00:00:00.000,Bandung,Jawa Barat,Data,Package_50,12,672.6,0.05,7667.64,8263.82,Retail,Transfer,48,9,95831,-596.1799999999994,Buruk,-88163.36,N
TEL-006964,SUB4379,2024-12-22 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_78,11,675.23,0.0,7427.53,8815.67,Retail,Transfer,47,15,102097,-1388.1400000000003,Buruk,-94669.47,N
TEL-006965,SUB1517,2025-01-16 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_89,5,890.59,0.5,2226.47,1701.65,Retail,Ewallet,97,107,158219,524.8199999999997,Bagus Sekali,-155992.53,N
TEL-006966,SUB4833,2024-08-06 00:00:00.000,Surabaya,Jawa Timur,Voice,Package_38,9,272.16,0.0,2449.44,2219.34,Dealer,Cash,33,31,83382,230.0999999999999,Buruk,-80932.56,N
TEL-006967,SUB1123,2025-02-18 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_53,10,250.05,0.1,2250.45,2873.19,Dealer,Ewallet,45,105,40979,-622.7400000000002,Bagus Sekali,-38728.55,N
TEL-006968,SUB3890,2023-11-29 00:00:00.000,Bandung,Jawa Barat,Combo,Package_13,1,119.54,0.15,101.61,98.6,Dealer,Transfer,26,3,49104,3.010000000000005,Buruk,-49002.39,N
TEL-000193,SUB3087,2025-11-23 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_94,13,485.25,0.1,5677.43,4774.02,Dealer,Transfer,99,59,158540,903.4099999999999,Bagus,-152862.57,N
TEL-006970,SUB2679,2024-01-16 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_40,12,187.09,0.75,561.27,468.27,Dealer,Transfer,84,78,41942,93.0,Bagus,-41380.73,N
TEL-006971,SUB1458,2025-02-27 00:00:00.000,Bandung,Jawa Barat,Combo,Package_57,10,53334.6,0.75,133336.5,119389.96,Dealer,Ewallet,82,-5,98334,13946.539999999994,Buruk,35002.5,Y
TEL-006972,SUB1909,2025-06-18 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_42,11,207.76,0.0,2285.36,1658.13,Dealer,Transfer,18,77,178517,627.23,Bagus,-176231.64,N
TEL-006973,SUB4443,2023-11-09 00:00:00.000,Surabaya,Jawa Timur,Data,Package_16,14,958.94,0.05,12753.9,16152.75,Dealer,Ewallet,28,62,174556,-3398.8500000000004,Bagus,-161802.1,N
TEL-006974,SUB4042,2025-05-30 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_35,15,174.64,0.15,2226.66,1670.82,Online,Ewallet,62,92,65419,555.8399999999999,Bagus Sekali,-63192.34,N
TEL-006975,SUB1497,2024-03-26 00:00:00.000,Yogyakarta,DIY,Combo,Package_71,3,530.98,0.95,79.65,41.73,Retail,Transfer,6,60,58419,37.92000000000001,Bagus,-58339.35,N
TEL-006976,SUB3171,2023-12-05 00:00:00.000,Bandung,Jawa Barat,Combo,Package_66,5,977.82,0.0,4889.1,5855.48,Dealer,Cash,5,34,70589,-966.3799999999992,Buruk,-65699.9,N
TEL-006977,SUB4131,2024-11-04 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_26,16,384.85,0.1,5541.84,6170.34,Dealer,Cash,48,115,199069,-628.5,Bagus Sekali,-193527.16,N
TEL-006978,SUB2928,2024-02-28 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_70,10,515.51,0.0,12165.19,15037.84,Online,Transfer,89,-2,62698,-2872.6499999999996,Buruk,-50532.81,N
TEL-006979,SUB4053,2025-12-05 00:00:00.000,Yogyakarta,DIY,Voice,Package_63,8,930.66,0.75,1861.32,1421.38,Retail,Ewallet,107,-20,91778,439.9399999999998,Buruk,-89916.68,N
TEL-006980,SUB3392,2024-12-31 00:00:00.000,Bandung,Jawa Barat,Voice,Package_35,4159,935.77,0.75,972966.86,874695.12,Retail,Transfer,117,23,86507,98271.73999999999,Buruk,886459.86,Y
